id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2493,15722072.0,Mazzanti,714.0,France,Female,36.0,9.0,162482.76,2.0,1.0,0.0,126307.25,0.0
2494,15752488.0,Onyinyechukwuka,697.0,France,Male,39.0,4.0,154902.66,1.0,0.0,0.0,152956.33,0.0
2495,15799480.0,Nwachinemelu,687.0,Spain,Female,31.0,4.0,0.0,2.0,1.0,0.0,154882.79,0.0
2496,15671165.0,K'ung,678.0,France,Female,32.0,8.0,0.0,2.0,0.0,1.0,90876.95,0.0
2497,15727197.0,K?,624.0,France,Male,29.0,2.0,0.0,2.0,1.0,0.0,118959.64,0.0
2498,15622494.0,Nwachinemelu,745.0,France,Female,26.0,9.0,0.0,2.0,0.0,1.0,96442.86,0.0
2499,15667971.0,Y?an,617.0,France,Female,19.0,2.0,0.0,2.0,1.0,0.0,91514.62,0.0
2500,15677135.0,Nwachukwu,703.0,France,Male,36.0,4.0,127095.14,1.0,1.0,1.0,122964.18,0.0
2501,15745080.0,Obiajulu,769.0,Germany,Male,52.0,6.0,123971.19,1.0,1.0,0.0,182822.5,1.0
2502,15633064.0,Sun,735.0,France,Male,35.0,4.0,0.0,2.0,0.0,1.0,78744.39,0.0
2503,15793901.0,Smith,724.0,France,Female,50.0,2.0,0.0,1.0,1.0,0.0,151871.84,1.0
2504,15696054.0,Yobachi,543.0,France,Male,38.0,9.0,0.0,2.0,1.0,0.0,147055.87,0.0
2505,15702631.0,Chukwukadibia,691.0,Spain,Female,40.0,6.0,0.0,2.0,0.0,1.0,61820.41,0.0
2506,15572461.0,Toscani,576.0,France,Male,28.0,7.0,0.0,1.0,1.0,1.0,121408.55,0.0
2507,15571244.0,Bibi,635.0,France,Male,40.0,4.0,0.0,2.0,1.0,0.0,86937.2,0.0
2508,15762984.0,Chukwuemeka,588.0,France,Male,40.0,4.0,0.0,2.0,1.0,1.0,83053.03,0.0
2509,15724663.0,Chukwumaobim,850.0,Spain,Female,26.0,9.0,0.0,2.0,1.0,1.0,119969.99,1.0
2510,15760851.0,Ni,544.0,Germany,Female,35.0,9.0,166501.17,2.0,1.0,0.0,178709.98,1.0
2511,15640667.0,Zetticci,603.0,Germany,Female,38.0,9.0,116622.73,1.0,1.0,1.0,133081.89,0.0
2512,15787597.0,Lo Duca,563.0,Germany,Male,36.0,7.0,141462.13,2.0,1.0,1.0,61164.45,0.0
2513,15800524.0,Ritchie,607.0,Germany,Female,47.0,9.0,153040.63,1.0,1.0,1.0,178822.2,1.0
2514,15654870.0,Chidiegwu,659.0,France,Male,34.0,6.0,0.0,2.0,1.0,1.0,123882.28,0.0
2515,15789548.0,Lai,694.0,France,Male,39.0,1.0,0.0,2.0,0.0,0.0,173683.0,0.0
2516,15770185.0,H?,753.0,France,Male,39.0,1.0,0.0,2.0,0.0,0.0,91036.74,0.0
2517,15781589.0,Ts'ui,554.0,Spain,Female,37.0,5.0,0.0,2.0,1.0,1.0,142913.99,0.0
2518,15791131.0,Dike,584.0,Germany,Female,60.0,1.0,98945.03,1.0,0.0,0.0,148814.54,1.0
2519,15806822.0,Milanesi,545.0,France,Male,35.0,8.0,0.0,1.0,1.0,1.0,171021.44,0.0
2520,15670702.0,Shih,595.0,France,Female,34.0,9.0,116393.59,1.0,0.0,1.0,136869.31,0.0
2521,15809248.0,Chidiebere,713.0,Spain,Male,35.0,3.0,0.0,1.0,1.0,0.0,183487.98,0.0
2522,15607314.0,Liao,663.0,France,Male,34.0,3.0,0.0,2.0,1.0,0.0,53710.23,0.0
2523,15764033.0,H?,543.0,Spain,Female,28.0,5.0,160777.9,1.0,0.0,0.0,113943.17,1.0
2524,15591179.0,Hirst,678.0,Germany,Male,32.0,0.0,131078.41,1.0,1.0,0.0,18791.25,0.0
2525,15568963.0,P'an,613.0,Germany,Female,34.0,4.0,111084.63,1.0,1.0,0.0,121053.19,0.0
2526,15806945.0,Y?,695.0,Spain,Male,60.0,3.0,0.0,2.0,1.0,1.0,181543.67,0.0
2527,15756510.0,L?,579.0,Germany,Female,57.0,9.0,125789.69,1.0,0.0,0.0,172501.38,1.0
2528,15646566.0,Shih,597.0,France,Female,31.0,3.0,0.0,1.0,1.0,1.0,162452.65,0.0
2529,15802483.0,Yashina,627.0,Spain,Female,45.0,5.0,0.0,2.0,0.0,1.0,116977.89,0.0
2530,15667938.0,Onwumelu,652.0,France,Male,48.0,5.0,0.0,2.0,0.0,1.0,186489.95,0.0
2531,15780128.0,Ritchie,656.0,France,Female,46.0,8.0,0.0,1.0,1.0,0.0,151336.96,1.0
2532,15642619.0,Onwuamaeze,704.0,France,Female,34.0,1.0,0.0,2.0,1.0,0.0,97468.44,0.0
2533,15618661.0,Chinedum,549.0,Spain,Male,37.0,7.0,136623.19,2.0,1.0,1.0,58961.49,0.0
2534,15753577.0,Lucchesi,756.0,France,Male,51.0,3.0,0.0,2.0,1.0,0.0,140579.18,1.0
2535,15684934.0,Lucchese,571.0,France,Female,34.0,9.0,0.0,2.0,1.0,0.0,109895.16,0.0
2536,15693893.0,Fetherstonhaugh,637.0,France,Male,25.0,4.0,0.0,1.0,1.0,1.0,132861.9,0.0
2537,15658972.0,Chibugo,619.0,Spain,Female,28.0,8.0,0.0,2.0,1.0,0.0,110440.5,0.0
2538,15790489.0,Chuang,540.0,Germany,Female,45.0,4.0,117438.92,1.0,1.0,0.0,99504.03,1.0
2539,15752312.0,Frolov,850.0,France,Male,39.0,1.0,0.0,2.0,1.0,1.0,171345.02,0.0
2540,15626141.0,Pinto,596.0,France,Female,54.0,8.0,139541.51,1.0,0.0,0.0,181499.77,1.0
2541,15588537.0,Ch'ien,613.0,France,Male,34.0,4.0,0.0,2.0,1.0,1.0,55775.84,0.0
2542,15571581.0,Fiorentino,633.0,Spain,Female,42.0,9.0,0.0,1.0,1.0,0.0,49089.38,0.0
2543,15756668.0,Cattaneo,693.0,Spain,Male,48.0,7.0,0.0,1.0,0.0,1.0,86937.2,0.0
2544,15793856.0,Dilibe,732.0,Spain,Male,44.0,2.0,176913.52,1.0,0.0,0.0,126726.33,0.0
2545,15569178.0,Tuan,738.0,France,Female,35.0,4.0,0.0,1.0,1.0,1.0,186778.89,0.0
2546,15744273.0,Chukwudi,767.0,France,Female,38.0,4.0,0.0,2.0,1.0,1.0,89519.47,0.0
2547,15656319.0,Udobata,691.0,France,Male,32.0,1.0,0.0,2.0,1.0,0.0,72993.65,0.0
2548,15690188.0,Ozerova,542.0,France,Male,28.0,5.0,0.0,2.0,1.0,0.0,87422.15,0.0
2549,15690796.0,Teng,586.0,France,Male,36.0,4.0,0.0,1.0,1.0,0.0,125898.79,0.0
2550,15602551.0,Genovese,753.0,France,Female,66.0,2.0,0.0,2.0,0.0,1.0,177670.57,0.0
2551,15601503.0,Hs?,648.0,France,Male,29.0,5.0,0.0,2.0,1.0,0.0,141364.62,0.0
2552,15702789.0,Ch'iu,757.0,France,Male,40.0,5.0,0.0,2.0,0.0,1.0,140947.05,0.0
2553,15715667.0,Nwankwo,587.0,France,Male,56.0,1.0,0.0,1.0,1.0,0.0,105760.01,1.0
2554,15694366.0,Yeh,637.0,Spain,Female,35.0,9.0,0.0,2.0,0.0,0.0,60533.96,0.0
2555,15748499.0,Nnachetam,659.0,France,Male,40.0,7.0,0.0,2.0,1.0,0.0,82820.85,0.0
2556,15645835.0,Chukwudi,774.0,France,Female,30.0,5.0,0.0,2.0,1.0,0.0,151926.43,0.0
2557,15598046.0,Shao,652.0,Germany,Female,26.0,3.0,141827.33,2.0,1.0,0.0,106036.19,0.0
2558,15808960.0,Ch'iu,755.0,France,Female,43.0,5.0,0.0,1.0,1.0,0.0,173870.39,1.0
2559,15762588.0,Naylor,705.0,France,Female,28.0,8.0,0.0,2.0,1.0,0.0,160941.78,0.0
2560,15762228.0,Cremonesi,584.0,Spain,Male,39.0,3.0,0.0,2.0,1.0,1.0,153727.32,0.0
2561,15732643.0,Chidubem,724.0,Spain,Male,43.0,6.0,0.0,2.0,1.0,1.0,126722.57,0.0
2562,15658946.0,Kao,537.0,France,Male,39.0,1.0,0.0,2.0,1.0,1.0,140889.32,0.0
2563,15603749.0,Lo Duca,673.0,France,Male,32.0,2.0,0.0,2.0,0.0,0.0,174917.74,0.0
2564,15685826.0,Onwumelu,594.0,Spain,Female,33.0,1.0,0.0,2.0,1.0,0.0,178074.04,0.0
2565,15644878.0,Ejimofor,579.0,Germany,Female,34.0,5.0,111095.58,2.0,1.0,0.0,143774.06,0.0
2566,15702669.0,Mazzi,718.0,France,Male,39.0,2.0,0.0,2.0,1.0,0.0,125518.31,0.0
2567,15665524.0,Nkemdilim,585.0,France,Female,35.0,10.0,0.0,2.0,1.0,1.0,82927.51,0.0
2568,15670036.0,Manna,602.0,France,Male,37.0,2.0,0.0,2.0,1.0,1.0,38252.26,0.0
2569,15609637.0,Lu,724.0,France,Female,47.0,6.0,136658.55,2.0,1.0,0.0,140941.47,1.0
2570,15724251.0,Udokamma,545.0,France,Female,35.0,4.0,131629.17,1.0,0.0,1.0,79997.14,1.0
2571,15736126.0,Hsieh,628.0,Germany,Female,54.0,1.0,116037.51,1.0,0.0,0.0,57876.05,1.0
2572,15719090.0,Ritchie,668.0,Spain,Female,36.0,2.0,0.0,2.0,1.0,1.0,72873.33,0.0
2573,15701281.0,Ejimofor,706.0,Spain,Male,41.0,8.0,0.0,1.0,1.0,1.0,75562.47,0.0
2574,15582033.0,Ts'ai,599.0,Spain,Male,28.0,9.0,0.0,2.0,1.0,0.0,148528.24,0.0
2575,15790717.0,Ting,687.0,France,Male,44.0,9.0,0.0,2.0,0.0,1.0,105720.09,0.0
2576,15754929.0,K?,656.0,France,Female,48.0,6.0,161254.54,1.0,0.0,1.0,180716.1,1.0
2577,15783958.0,Tsai,632.0,France,Male,31.0,2.0,142051.07,1.0,1.0,1.0,132973.17,0.0
2578,15801436.0,Ch'ien,755.0,France,Male,36.0,7.0,0.0,2.0,1.0,1.0,136902.01,0.0
2579,15727489.0,Y?an,582.0,Germany,Male,40.0,1.0,123802.98,2.0,1.0,1.0,140929.98,0.0
2580,15788068.0,Tien,545.0,Spain,Male,50.0,5.0,0.0,2.0,1.0,0.0,61240.87,0.0
2581,15583718.0,P'eng,678.0,Spain,Male,33.0,6.0,0.0,1.0,1.0,0.0,133692.88,0.0
2582,15642442.0,Chukwuhaenye,743.0,France,Male,38.0,8.0,99774.5,1.0,1.0,0.0,140137.17,0.0
2583,15766137.0,Teng,588.0,France,Male,33.0,4.0,0.0,2.0,0.0,1.0,25881.0,0.0
2584,15675185.0,Rizzo,571.0,France,Female,38.0,9.0,0.0,1.0,1.0,1.0,85431.47,1.0
2585,15718245.0,Ibezimako,821.0,France,Female,31.0,4.0,109922.61,1.0,0.0,0.0,59928.99,0.0
2586,15604497.0,Palermo,646.0,France,Female,33.0,8.0,85328.56,1.0,1.0,0.0,102076.03,0.0
2587,15809558.0,Palerma,554.0,France,Male,33.0,8.0,0.0,2.0,1.0,0.0,82662.73,0.0
2588,15746127.0,Trevisan,758.0,France,Male,36.0,5.0,0.0,2.0,1.0,1.0,91433.53,0.0
2589,15693637.0,Yermolayev,679.0,France,Male,29.0,8.0,118886.55,1.0,1.0,1.0,141896.74,0.0
2590,15641682.0,Onyinyechukwuka,598.0,France,Male,32.0,5.0,0.0,2.0,1.0,0.0,178067.33,0.0
2591,15663826.0,T'ang,674.0,France,Male,41.0,1.0,0.0,2.0,1.0,0.0,176921.0,0.0
2592,15578908.0,Yermolayeva,593.0,France,Male,37.0,1.0,0.0,2.0,1.0,0.0,112554.68,0.0
2593,15648881.0,Trevisano,716.0,France,Male,38.0,6.0,0.0,1.0,1.0,1.0,163524.7,1.0
2594,15618661.0,Chinedum,664.0,France,Female,26.0,9.0,0.0,1.0,1.0,1.0,50610.62,1.0
2595,15723654.0,Udinesi,675.0,France,Female,52.0,3.0,0.0,1.0,1.0,1.0,61312.15,1.0
2596,15589401.0,Hsu,611.0,France,Female,40.0,3.0,0.0,1.0,1.0,1.0,118319.5,1.0
2597,15662294.0,Chukwuhaenye,693.0,Spain,Male,31.0,1.0,0.0,2.0,1.0,1.0,93870.81,0.0
2598,15589449.0,Okwuoma,735.0,France,Female,35.0,1.0,0.0,1.0,0.0,0.0,69503.06,1.0
2599,15598884.0,Ozerova,769.0,France,Female,35.0,8.0,0.0,1.0,1.0,1.0,62762.12,0.0
2600,15596962.0,Chidozie,581.0,France,Female,43.0,5.0,184552.12,1.0,1.0,0.0,97939.4,1.0
2601,15752294.0,Lu,599.0,Spain,Female,26.0,5.0,0.0,2.0,1.0,1.0,91514.62,0.0
2602,15691871.0,Scott,703.0,Germany,Female,46.0,7.0,99837.73,1.0,1.0,1.0,183584.14,0.0
2603,15657829.0,Okwudiliolisa,542.0,Spain,Male,27.0,8.0,166522.18,1.0,1.0,0.0,119647.4,0.0
2604,15790594.0,Bancroft,653.0,Spain,Male,32.0,10.0,0.0,1.0,0.0,0.0,129964.94,0.0
2605,15737194.0,Uchechukwu,782.0,France,Male,32.0,5.0,129264.05,2.0,0.0,0.0,77142.32,0.0
2606,15707962.0,T'ien,471.0,Germany,Female,37.0,7.0,133040.32,1.0,1.0,1.0,84760.32,1.0
2607,15752312.0,K?,677.0,France,Male,30.0,6.0,0.0,2.0,0.0,1.0,140763.18,0.0
2608,15751208.0,Lo,569.0,Germany,Female,36.0,5.0,104258.8,1.0,0.0,0.0,49326.04,0.0
2609,15746203.0,Hs?eh,456.0,France,Female,35.0,7.0,0.0,2.0,1.0,1.0,57558.95,0.0
2610,15733138.0,Shao,756.0,Spain,Female,40.0,9.0,0.0,2.0,0.0,0.0,26342.33,0.0
2611,15685947.0,Beede,696.0,France,Male,45.0,6.0,0.0,1.0,0.0,0.0,131609.47,0.0
2612,15699247.0,Tung,744.0,France,Male,34.0,3.0,120105.43,1.0,1.0,1.0,51112.8,0.0
2613,15576550.0,Chiemenam,837.0,France,Male,41.0,1.0,117899.95,1.0,0.0,0.0,172576.43,0.0
2614,15606887.0,Lo Duca,574.0,Germany,Male,55.0,3.0,136789.14,1.0,1.0,0.0,90905.26,1.0
2615,15626882.0,Pirozzi,678.0,Spain,Male,39.0,3.0,0.0,2.0,1.0,0.0,166586.99,0.0
2616,15737265.0,Nkemdilim,703.0,France,Female,28.0,1.0,0.0,2.0,1.0,1.0,171575.54,0.0
2617,15605965.0,Scott,545.0,Spain,Male,24.0,5.0,88915.85,1.0,0.0,1.0,167916.35,0.0
2618,15585047.0,Ting,751.0,France,Female,31.0,4.0,0.0,2.0,0.0,0.0,53358.73,0.0
2619,15632578.0,Tsao,692.0,France,Female,36.0,9.0,0.0,2.0,0.0,1.0,102655.31,0.0
2620,15769596.0,Hughes,662.0,France,Female,35.0,1.0,0.0,2.0,0.0,1.0,67840.78,0.0
2621,15795953.0,Fanucci,685.0,Germany,Female,34.0,9.0,132862.59,1.0,1.0,1.0,142566.75,0.0
2622,15762045.0,Chukwukere,585.0,Spain,Male,31.0,6.0,0.0,2.0,1.0,1.0,180890.4,0.0
2623,15759717.0,Fanucci,741.0,Germany,Female,47.0,8.0,130627.66,1.0,1.0,0.0,140937.91,0.0
2624,15583073.0,Maclean,639.0,France,Female,30.0,2.0,118879.35,1.0,1.0,1.0,51752.18,0.0
2625,15636022.0,Hs?,604.0,Germany,Male,34.0,2.0,146622.35,1.0,0.0,1.0,126726.57,0.0
2626,15573318.0,Chukwuhaenye,694.0,Spain,Female,40.0,8.0,0.0,1.0,1.0,1.0,1118.31,0.0
2627,15615477.0,Kuznetsova,850.0,France,Male,47.0,6.0,0.0,2.0,1.0,0.0,113931.57,0.0
2628,15783659.0,Chidiegwu,678.0,France,Female,33.0,9.0,0.0,1.0,1.0,0.0,75884.65,0.0
2629,15681755.0,Mazzanti,712.0,Spain,Female,27.0,3.0,0.0,2.0,0.0,1.0,141364.62,0.0
2630,15792722.0,Kumm,645.0,Germany,Male,35.0,9.0,81732.88,1.0,1.0,1.0,54869.54,0.0
2631,15802220.0,Hsueh,637.0,Germany,Female,34.0,5.0,93547.23,1.0,1.0,1.0,145764.4,1.0
2632,15662662.0,Hsieh,537.0,France,Male,36.0,4.0,0.0,2.0,1.0,0.0,184954.11,0.0
2633,15607301.0,Chien,679.0,France,Male,41.0,5.0,118894.22,1.0,1.0,1.0,81251.24,0.0
2634,15782899.0,Chiemela,678.0,France,Female,29.0,8.0,0.0,1.0,1.0,1.0,140938.95,1.0
2635,15756894.0,T'ao,523.0,France,Male,34.0,4.0,0.0,1.0,1.0,1.0,86797.41,0.0
2636,15742433.0,Genovesi,592.0,France,Female,35.0,1.0,0.0,2.0,1.0,1.0,121098.65,0.0
2637,15631353.0,Nwachukwu,704.0,Spain,Male,31.0,2.0,0.0,2.0,1.0,1.0,125962.02,0.0
2638,15779711.0,Ch'en,687.0,Spain,Male,32.0,6.0,0.0,2.0,0.0,1.0,28415.36,0.0
2639,15792329.0,Nkemakonam,762.0,France,Male,35.0,3.0,86920.86,1.0,1.0,1.0,138344.8,0.0
2640,15642346.0,Obielumani,488.0,France,Female,49.0,2.0,0.0,2.0,1.0,1.0,137392.77,1.0
2641,15673372.0,Ting,542.0,Spain,Male,38.0,9.0,0.0,2.0,1.0,1.0,141756.32,0.0
2642,15681887.0,Yeh,667.0,Germany,Male,28.0,6.0,141441.75,1.0,0.0,0.0,104786.59,1.0
2643,15742824.0,Chidiebere,684.0,France,Female,25.0,7.0,80927.56,1.0,0.0,1.0,25339.29,0.0
2644,15589969.0,Kornilova,537.0,Germany,Female,36.0,2.0,121536.57,1.0,0.0,1.0,86911.49,0.0
2645,15638487.0,Shao,634.0,France,Female,39.0,3.0,0.0,1.0,0.0,1.0,171070.58,0.0
2646,15690829.0,Chidiebere,718.0,France,Male,62.0,9.0,156968.28,1.0,1.0,1.0,54405.79,0.0
2647,15624391.0,Yobanna,662.0,France,Female,30.0,6.0,0.0,1.0,0.0,0.0,151335.24,0.0
2648,15765311.0,Ritchie,603.0,France,Male,27.0,5.0,151510.17,2.0,1.0,0.0,125912.77,0.0
2649,15606841.0,Uvarova,530.0,Spain,Male,45.0,4.0,0.0,2.0,0.0,0.0,162515.17,1.0
2650,15587735.0,Johnstone,659.0,Spain,Female,37.0,8.0,165330.46,1.0,1.0,1.0,56793.02,0.0
2651,15591286.0,Ts'ao,757.0,France,Male,27.0,8.0,0.0,2.0,0.0,1.0,109538.35,0.0
2652,15704771.0,Hsueh,633.0,France,Female,37.0,2.0,0.0,2.0,1.0,1.0,136497.28,0.0
2653,15627352.0,Ts'ui,744.0,France,Female,29.0,3.0,0.0,2.0,1.0,1.0,117622.8,0.0
2654,15708713.0,Chidozie,839.0,Spain,Male,38.0,8.0,0.0,2.0,1.0,1.0,152843.53,0.0
2655,15607568.0,Farrar,606.0,Germany,Male,55.0,6.0,79562.98,1.0,1.0,0.0,158036.72,1.0
2656,15665590.0,Onochie,597.0,France,Male,33.0,5.0,145536.6,1.0,1.0,1.0,121894.31,0.0
2657,15675501.0,Cattaneo,675.0,France,Male,36.0,7.0,0.0,2.0,1.0,1.0,90106.94,0.0
2658,15763029.0,Nwabugwu,773.0,France,Female,25.0,7.0,0.0,2.0,1.0,1.0,64872.55,0.0
2659,15668818.0,Hsing,684.0,France,Male,35.0,3.0,0.0,2.0,1.0,0.0,172782.69,0.0
2660,15733447.0,Chiawuotu,705.0,France,Male,27.0,3.0,0.0,2.0,1.0,1.0,151822.66,0.0
2661,15737408.0,T'ien,678.0,France,Female,42.0,7.0,0.0,2.0,0.0,1.0,169915.02,0.0
2662,15737506.0,T'ien,743.0,France,Male,32.0,3.0,0.0,2.0,1.0,1.0,141446.01,0.0
2663,15734588.0,Onwuatuegwu,624.0,France,Female,32.0,10.0,0.0,1.0,1.0,1.0,94978.1,0.0
2664,15757559.0,Ts'ai,755.0,Spain,Male,29.0,3.0,0.0,1.0,1.0,0.0,141210.18,0.0
2665,15568953.0,K?,607.0,Germany,Female,37.0,1.0,142400.77,1.0,1.0,1.0,170835.32,0.0
2666,15572415.0,Udinesi,642.0,France,Male,43.0,2.0,0.0,1.0,0.0,0.0,53477.76,1.0
2667,15773789.0,Cattaneo,662.0,France,Male,29.0,0.0,0.0,2.0,0.0,0.0,43889.41,0.0
2668,15572038.0,Ts'ao,649.0,France,Female,34.0,7.0,91057.37,1.0,1.0,0.0,138835.91,0.0
2669,15789425.0,Lai,703.0,France,Female,33.0,7.0,116474.35,1.0,0.0,1.0,67976.57,0.0
2670,15790067.0,Yobachukwu,715.0,France,Female,40.0,6.0,99141.86,1.0,1.0,0.0,107499.13,0.0
2671,15804787.0,H?,728.0,France,Male,26.0,9.0,0.0,2.0,1.0,0.0,71178.09,0.0
2672,15576623.0,Chidozie,684.0,Germany,Male,31.0,2.0,146777.44,2.0,1.0,1.0,94440.45,0.0
2673,15757867.0,Genovesi,669.0,Germany,Male,56.0,3.0,116880.53,1.0,0.0,0.0,185580.89,1.0
2674,15577598.0,Ch'ien,576.0,France,Male,35.0,3.0,0.0,2.0,1.0,1.0,100750.03,0.0
2675,15600708.0,Shih,653.0,Germany,Male,26.0,9.0,106198.5,2.0,1.0,0.0,116969.73,0.0
2676,15665861.0,Hsiung,658.0,France,Male,44.0,8.0,0.0,2.0,1.0,1.0,84760.32,0.0
2677,15717489.0,White,850.0,France,Male,44.0,2.0,0.0,2.0,1.0,0.0,145524.36,0.0
2678,15777893.0,Onwumelu,744.0,France,Male,34.0,7.0,0.0,2.0,1.0,1.0,56784.11,0.0
2679,15789874.0,Tien,646.0,Germany,Female,34.0,6.0,117301.61,1.0,1.0,1.0,152992.04,1.0
2680,15595036.0,Hsia,706.0,France,Female,35.0,7.0,0.0,2.0,1.0,0.0,177783.04,0.0
2681,15766289.0,Hsueh,539.0,France,Female,46.0,8.0,0.0,1.0,1.0,0.0,117034.32,1.0
2682,15695078.0,K?,637.0,Spain,Male,37.0,1.0,0.0,2.0,1.0,1.0,170528.63,0.0
2683,15648064.0,Kao,741.0,Germany,Female,37.0,1.0,114510.85,1.0,1.0,1.0,56784.11,0.0
2684,15766163.0,Chikelu,656.0,Spain,Female,30.0,8.0,0.0,2.0,1.0,0.0,103421.91,0.0
2685,15631451.0,H?,545.0,France,Male,64.0,7.0,0.0,2.0,1.0,1.0,38691.34,0.0
2686,15666032.0,Nnonso,694.0,Germany,Male,39.0,3.0,124525.8,1.0,1.0,0.0,86490.09,0.0
2687,15611223.0,Milne,649.0,Germany,Female,42.0,1.0,109724.38,1.0,1.0,0.0,122221.71,1.0
2688,15783025.0,Mazzanti,751.0,Germany,Male,31.0,9.0,104584.11,1.0,1.0,0.0,143913.38,0.0
2689,15604818.0,Hsing,625.0,France,Male,32.0,1.0,0.0,2.0,1.0,0.0,172576.43,0.0
2690,15660679.0,Chigolum,553.0,France,Female,47.0,3.0,0.0,1.0,1.0,0.0,64722.61,1.0
2691,15692718.0,Trevisano,754.0,France,Male,49.0,2.0,0.0,2.0,0.0,1.0,168886.39,1.0
2692,15781034.0,Ch'iu,633.0,Spain,Male,39.0,8.0,0.0,2.0,1.0,1.0,158816.03,0.0
2693,15677906.0,Yobachukwu,555.0,Spain,Male,40.0,7.0,0.0,2.0,1.0,0.0,172782.69,0.0
2694,15762048.0,O'Brien,693.0,France,Female,30.0,1.0,0.0,2.0,1.0,0.0,154486.01,0.0
2695,15682868.0,Hao,632.0,Germany,Male,38.0,6.0,114543.27,2.0,1.0,0.0,178342.66,0.0
2696,15652030.0,Nwankwo,545.0,France,Male,38.0,1.0,0.0,2.0,0.0,0.0,54926.51,0.0
2697,15582762.0,Uvarova,707.0,Germany,Female,46.0,8.0,105245.21,1.0,1.0,0.0,120853.83,1.0
2698,15665834.0,Chidubem,683.0,Spain,Female,34.0,8.0,0.0,2.0,1.0,1.0,61581.2,0.0
2699,15606841.0,K?,663.0,Germany,Female,48.0,8.0,143942.0,2.0,1.0,0.0,71173.64,1.0
2700,15691821.0,Chijioke,726.0,Spain,Female,37.0,8.0,0.0,3.0,1.0,1.0,126565.84,1.0
2701,15641412.0,Ts'ai,684.0,France,Male,44.0,3.0,0.0,2.0,0.0,1.0,81622.52,0.0
2702,15729582.0,Chibueze,588.0,Germany,Male,32.0,3.0,153548.11,2.0,1.0,1.0,49671.77,0.0
2703,15650322.0,Linger,602.0,Spain,Female,35.0,1.0,122552.34,2.0,1.0,0.0,81482.6,0.0
2704,15769451.0,Ch'iu,567.0,France,Male,37.0,8.0,0.0,2.0,0.0,1.0,6847.73,0.0
2705,15683381.0,Cremonesi,531.0,France,Female,38.0,6.0,0.0,2.0,1.0,0.0,53817.23,0.0
2706,15642997.0,Nnanna,635.0,France,Female,44.0,0.0,0.0,2.0,1.0,0.0,112928.74,0.0
2707,15674727.0,Lucchese,578.0,France,Female,37.0,9.0,76989.97,1.0,1.0,0.0,85547.33,0.0
2708,15609928.0,Zito,719.0,France,Male,50.0,4.0,0.0,1.0,1.0,0.0,94875.03,1.0
2709,15754849.0,Chukwudi,633.0,Germany,Female,41.0,7.0,102238.01,3.0,1.0,0.0,118623.94,1.0
2710,15581736.0,T'ien,687.0,France,Male,40.0,2.0,0.0,1.0,1.0,1.0,163589.66,0.0
2711,15718779.0,Hs?,602.0,France,Male,39.0,5.0,0.0,2.0,1.0,0.0,130142.41,0.0
2712,15594762.0,Pirozzi,528.0,Spain,Female,42.0,4.0,0.0,1.0,1.0,0.0,136983.66,1.0
2713,15589361.0,Nwankwo,643.0,Spain,Male,37.0,7.0,0.0,2.0,1.0,0.0,78941.59,0.0
2714,15795895.0,P'an,743.0,Germany,Male,47.0,7.0,123841.36,1.0,1.0,0.0,122268.75,1.0
2715,15802758.0,Chibuzo,794.0,Germany,Male,30.0,1.0,136416.82,1.0,1.0,0.0,9984.4,0.0
2716,15754578.0,Palerma,656.0,Germany,Female,54.0,8.0,115074.02,1.0,1.0,0.0,106841.12,1.0
2717,15751167.0,Toscani,516.0,France,Male,43.0,6.0,0.0,1.0,1.0,0.0,131097.9,1.0
2718,15713354.0,Hsiao,732.0,France,Female,32.0,8.0,0.0,2.0,1.0,0.0,87985.2,0.0
2719,15795878.0,Chigbogu,742.0,Germany,Female,57.0,6.0,74896.92,1.0,0.0,1.0,101433.76,1.0
2720,15730579.0,Lucchesi,645.0,France,Female,40.0,8.0,0.0,2.0,1.0,1.0,109718.44,0.0
2721,15594862.0,Chuang,813.0,France,Female,30.0,8.0,0.0,2.0,0.0,1.0,140941.47,0.0
2722,15626040.0,Chikezie,634.0,France,Female,34.0,9.0,0.0,2.0,1.0,0.0,138526.96,0.0
2723,15787699.0,Lu,725.0,Germany,Male,37.0,5.0,134264.04,1.0,1.0,0.0,28226.15,1.0
2724,15726588.0,Ch'ang,586.0,France,Male,33.0,7.0,110646.54,1.0,1.0,1.0,152843.53,0.0
2725,15799358.0,Rizzo,614.0,Spain,Male,40.0,8.0,0.0,2.0,1.0,1.0,134901.02,0.0
2726,15782210.0,Chukwukadibia,684.0,Spain,Male,38.0,4.0,0.0,2.0,0.0,1.0,161064.29,0.0
2727,15675185.0,Ts'ai,639.0,Spain,Male,37.0,5.0,0.0,2.0,1.0,0.0,80134.65,0.0
2728,15790744.0,Ugoji,625.0,France,Male,41.0,3.0,0.0,2.0,0.0,1.0,121210.09,0.0
2729,15731751.0,Nwachinemelu,691.0,Spain,Male,37.0,2.0,0.0,2.0,1.0,0.0,73977.23,0.0
2730,15737025.0,Onyekachukwu,838.0,Spain,Male,36.0,8.0,0.0,1.0,1.0,1.0,161243.09,0.0
2731,15686670.0,Rizzo,678.0,France,Male,32.0,4.0,0.0,2.0,1.0,1.0,147545.65,0.0
